Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
22.0,,0.0,7.61737,4.65535116467619,,3.651157155538384,Arts,
31.0,Male,0.0,1.0505,5.865718525497959,6.55632,6.481910028642964,Arts,INTJ
26.0,Female,,9.91354,4.490897016134214,2.13009,5.195119118158065,Unknown,ENFP
29.0,Female,0.0,0.34922,6.341564723217347,0.50519,,,
,Male,,,6.212134106428382,8.36695,,Technology,ESTJ
27.0,Male,0.0,1.37854,6.247674869654794,4.72139,5.52256815861037,Arts,ISFP
21.0,Male,1.0,0.81042,,7.97935,3.0731940923843624,Unknown,INTP
21.0,Female,0.0,4.45696,,,5.510402919622783,Sports,ENTJ
26.0,Male,0.0,4.95397,,9.26918,5.373642249669999,,ENTJ
26.0,Male,0.0,0.13768,6.505686987360447,5.22317,4.786403868588858,,ISFP
23.0,Female,,1.47822,,6.34241,5.3311893496230285,Unknown,ISTP
35.0,Male,1.0,,6.088270948400286,9.14646,0.0,Unknown,ENTP
27.0,Female,0.0,2.85891,6.395491855889856,5.19721,6.3489639271731955,Arts,
32.0,Female,0.0,,5.819856316261251,7.09722,6.20276115132198,Technology,INTJ
34.0,Female,0.0,1.65096,5.862948959134534,,,Technology,INFJ
27.0,Female,0.0,8.71926,6.329118619390975,7.88368,5.859629426986813,,ESTJ
23.0,Male,,3.28006,5.2289456912174215,7.01789,3.5711617333356673,,INTP
,,0.0,3.9513,7.401126059327498,5.1865,4.848887441606209,Sports,ESFP
29.0,Female,0.0,7.49855,6.117329125705419,2.30091,6.675658275741546,Others,ESFJ
23.0,Male,0.0,9.64901,2.8023131312035794,,,Arts,
,Female,1.0,1.51916,6.687200231620537,0.94474,6.65514527531008,Sports,ISFP
30.0,Female,0.0,,6.084064391995151,5.33422,,Arts,ENTP
19.0,Male,0.0,8.58134,5.820002288406777,1.71744,5.569210704756872,,ENFP
27.0,Female,1.0,3.39324,,1.19282,,Others,ESFP
27.0,,0.0,,6.005179084033535,2.1625,,Others,ENFP
27.0,Male,0.0,2.85566,6.773295313081079,7.56249,6.1698014022450725,Technology,ISTJ
28.0,Female,,1.5835,3.4323051450260067,1.82333,4.230180561981145,Others,INFP
24.0,Male,0.0,,,9.70181,4.876035907465836,Unknown,ISTP
26.0,Female,0.0,,,2.93625,,Others,ISFP
22.0,,0.0,7.66702,5.752311346989098,,4.673732106868681,Unknown,ENFP
26.0,Male,,5.94186,7.2888195060788386,3.47555,6.009313761175028,,ESFJ
,Male,0.0,2.96052,,,6.598719281285561,Sports,
22.0,Male,1.0,2.29731,6.077533688014524,0.94459,1.8000733660435246,Others,INFP
36.0,Male,1.0,6.21652,2.672280741737297,2.65332,4.98307037143306,Others,ENFP
28.0,,0.0,,,,6.659554017537933,,
33.0,Male,0.0,3.86217,7.054354955822434,4.83261,4.927430443277362,Unknown,ISFP
,Female,1.0,8.24194,,8.36444,4.169899169076329,Technology,ESTP
30.0,Male,0.0,6.988,6.117756501054826,0.19066,3.898397288578104,Technology,
,Male,0.0,1.16152,4.812172393802633,3.60357,6.617041564718587,Unknown,INFJ
33.0,Male,1.0,,6.487496920270732,8.46207,7.30710215876702,,ISTP
29.0,,1.0,3.37988,7.299802958196709,4.50847,3.3530573000888024,Arts,
29.0,Male,0.0,,4.69732562998966,0.90543,,Technology,INFJ
28.0,Female,0.0,6.70473,5.7650461585819635,0.29318,2.0860948001542714,,
21.0,,,2.39292,5.259667296634127,8.1944,,Others,INTJ
33.0,Male,0.0,7.25043,,2.05914,,Technology,ESFP
29.0,Male,,9.43859,5.070069815054448,9.90665,,Technology,ENTJ
27.0,Female,,2.62316,6.832303646961341,3.37558,6.951057372651706,,ESFJ
36.0,Male,0.0,3.22021,7.579694252614163,2.93686,3.914557053366618,Sports,ISFP
27.0,Male,0.0,,,8.00525,6.0835138673920595,Unknown,ISTJ
30.0,,0.0,2.09299,,6.5566,6.442914831012852,Technology,ISTJ
29.0,,0.0,3.36483,,,7.510888671582898,Unknown,
22.0,Female,0.0,5.95038,6.4955274461173556,8.57016,5.193445161175837,Sports,ENTJ
40.0,,,,6.492556476906049,9.09176,6.362146359692858,Unknown,ESTP
34.0,,0.0,,4.894110814542698,8.37023,6.172853967269031,Unknown,ENTJ
39.0,Female,0.0,2.26787,6.4123160514076005,8.51262,7.002612723775851,Sports,ISTJ
24.0,Male,,7.10942,6.116977616474164,5.42842,3.040020983669094,Others,ESFP
,Female,0.0,9.24445,6.141404276064026,,6.646466039315325,Technology,ESFJ
,Male,,5.98653,6.678062175203669,6.61803,5.65060365651251,,ESTJ
23.0,Female,0.0,5.68606,5.530445677224249,1.86181,4.477065588073783,Arts,ENFP
,Female,0.0,5.39719,6.676751624374639,5.78918,,Unknown,ESTJ
30.0,Male,0.0,7.0297,3.2371591285169696,8.81832,5.326767175081441,Sports,ENTJ
36.0,Female,0.0,4.90291,6.1790054677663395,,6.651672685495486,,ESTJ
22.0,,0.0,6.05816,2.6189347288800224,9.58789,6.640874691411896,Arts,ENTJ
29.0,Female,0.0,8.30064,6.425988871603003,5.63515,,Technology,ESTP
22.0,Female,0.0,4.13755,3.645762807469204,9.2497,6.136822922921559,Arts,INTJ
24.0,Male,0.0,,6.242585171415824,4.52713,,Sports,ISFJ
,Male,0.0,7.04536,6.691352737219351,,7.195248544426215,Unknown,ESTJ
38.0,Male,1.0,3.76524,6.069535545744437,6.16441,4.782966800992098,Arts,INTP
21.0,Male,0.0,3.98606,5.9443888088173145,,4.1702758956180865,,
24.0,Male,1.0,6.91309,,9.7477,5.3519248098858405,Technology,ESTP
,Male,0.0,6.75632,4.870209478282657,4.3842,4.375025372558046,Unknown,ENFP
22.0,Female,0.0,,5.93740442274657,5.04584,,Unknown,INFJ
34.0,Female,1.0,,3.110272295594083,,3.415538579416423,Unknown,INFP
25.0,,,2.88557,3.705581865045709,1.92068,,Arts,INFP
29.0,,,,5.503072980782721,7.92498,6.198389223872175,Arts,ENTP
26.0,Female,0.0,7.30846,7.759895575592222,3.37469,5.683156959061588,Sports,ESFJ
,,1.0,9.6831,3.628122029780899,,4.37373101266055,Unknown,ENTP
47.0,Male,0.0,0.84086,,9.88028,6.320966410873965,Others,INTJ
28.0,Male,0.0,3.14537,6.322958136072699,8.83391,6.062925265549574,,
,Female,,7.10819,7.119654129025758,9.65535,3.592227427521365,Technology,ESTP
30.0,Male,,0.94866,7.458131939845978,2.62886,6.95689231126959,Arts,ISFP
27.0,Female,0.0,0.8676,6.170846822863717,0.11117,6.003310202444531,Others,ISFJ
28.0,,1.0,1.70859,6.252392933265551,4.45806,5.205472517360546,Arts,ISFP
,,0.0,8.35852,6.642069063156935,9.0941,4.340621807581618,Others,ENTP
23.0,Male,0.0,7.01332,7.739021691773084,7.51591,6.007162978881751,Unknown,
24.0,Male,0.0,,6.512647066294852,0.93758,4.789203455578919,Arts,ESFP
35.0,Male,0.0,8.9707,3.381178591328527,7.98935,6.459836477776384,Sports,ENTJ
24.0,Male,,4.09873,5.7258853579979,,6.210086201351164,Unknown,
20.0,,0.0,6.76648,4.062857192702543,8.17425,4.847187254774522,Technology,ENTP
26.0,Female,0.0,4.12778,7.131258758441895,5.54195,,,ESTP
25.0,Female,1.0,4.59544,4.848683801625765,,4.936697144383304,Sports,ENTP
25.0,Male,,6.76064,5.392863807115808,9.8392,4.182774191871305,Arts,ENTP
30.0,Male,0.0,1.99899,6.232061900064032,,6.109696508878567,Arts,
,Female,0.0,0.98583,3.480062989216724,6.03926,5.695297258768336,Arts,INTP
28.0,Female,0.0,0.93683,6.533681410631583,5.19418,,Others,
21.0,Female,0.0,,4.4992414898230315,5.28746,6.4003248043665035,Arts,ENTJ
38.0,Female,0.0,2.24175,5.91044916743353,3.48438,6.36690242797259,Unknown,INFJ
21.0,Female,1.0,2.74926,3.4891516240789633,6.23683,3.878199216540038,Unknown,INTP
38.0,Female,0.0,1.94369,6.32340608146081,2.323,3.177550662791305,Unknown,ISFP
,Male,0.0,4.42296,6.150164216960882,,,Unknown,ISTJ
20.0,Male,1.0,0.07213,5.779747498300251,,6.456283056491955,Arts,INTP
33.0,Female,0.0,0.40645,2.2165710656541897,3.06987,7.024898817100288,Arts,INFJ
25.0,Male,,3.28389,8.11988293852724,0.97428,5.42253179076,Sports,ISFJ
23.0,Male,0.0,7.00507,6.322091768249212,,3.745169144921973,Arts,
30.0,Male,0.0,,3.0482969226487,7.23661,6.773100406806719,Sports,ENTJ
32.0,Male,1.0,2.22567,5.01085116058037,2.12797,,Others,INFP
36.0,,0.0,,4.854238100964217,0.11778,6.5607906286184265,,INFJ
21.0,Male,,,3.441499244365581,7.75937,4.221156735380971,Others,ENTP
31.0,Female,0.0,6.4001,7.821819506544523,5.63405,5.998186778716713,,ESTJ
24.0,Male,0.0,,6.473702834406897,1.54777,6.150698171031495,Others,ESFJ
27.0,Male,0.0,2.81301,6.274601516180266,2.62843,6.523580556036754,,ISFJ
37.0,Female,0.0,3.88669,4.395927246804207,0.87563,5.661942267458841,,
25.0,Male,0.0,1.16847,,7.84127,,Others,
21.0,Female,0.0,6.08014,2.2375882878157003,2.0845,5.423617198662892,Unknown,
23.0,Female,0.0,,6.25178473579691,,8.239231321978446,Unknown,ISTJ
,Female,0.0,4.31194,,8.2754,,,
,Female,0.0,,5.341628647498961,7.73293,6.163085114430423,Arts,ENTJ
22.0,Male,,5.68486,5.691313014529375,0.45927,,Unknown,ENFJ
34.0,Female,1.0,2.20386,,3.96419,5.930882707194411,,ISFP
27.0,Female,0.0,0.34166,8.762269390053078,6.04419,5.392868425256411,Unknown,ISTP
29.0,Male,0.0,,,,,Others,ESTP
30.0,Male,1.0,9.27487,,2.71281,5.011741738622286,Others,ENFP
,Female,0.0,,5.770160834547803,4.2115,1.71151568589468,Technology,ENFP
22.0,Female,,,6.219937858621845,1.63587,7.033852254407487,,ESFJ
24.0,,0.0,7.03723,,9.49529,6.292633063577552,Others,ESTJ
,Female,0.0,5.22899,6.128653248007393,8.25459,7.588350325682305,Technology,ESTJ
29.0,Female,0.0,8.48636,6.388200781495079,7.01766,,Technology,
24.0,Female,0.0,,4.9114330553160315,5.04952,7.07687975418993,Unknown,ENFJ
24.0,Female,1.0,3.10947,6.383229375599049,4.36101,2.2640290176051794,Technology,ISFP
37.0,Male,,,6.407663908929954,8.6085,1.162358364978347,,
28.0,Female,0.0,,7.594439372642119,8.43143,5.756729271933485,Technology,ESTP
,,1.0,3.98476,6.498444780192196,,3.674126029849598,,ESTP
25.0,Male,1.0,3.05083,5.025348102900418,9.75018,4.004670305491494,Technology,INTP
,Male,1.0,8.78906,7.555950202776797,5.00048,3.472999404225111,,
24.0,Female,,2.42514,3.992892325474415,,0.8256251969670902,Sports,
23.0,Male,0.0,6.08084,5.239825506346659,2.53096,7.061732399558965,Technology,ENFJ
27.0,Female,,,6.506315763727014,2.30719,3.820238865989327,Unknown,
22.0,Male,1.0,7.35378,,6.45078,5.199356495637857,Others,ENFP
35.0,Female,,3.90749,6.1827412563877795,4.49535,5.547620452121435,Arts,ISFP
26.0,,0.0,6.98896,6.709317705452168,5.4149,6.55125540855164,Unknown,ESFJ
27.0,Female,1.0,8.28607,6.995730852214091,8.59609,5.3752658058974605,,ESTP
,Male,0.0,9.12042,6.311655231741803,7.93411,7.493649318129237,Sports,
,Male,0.0,,,4.85918,7.116818805814653,,INFJ
24.0,,0.0,0.30723,6.217025417991406,8.32236,6.271624014397587,Arts,ISTJ
21.0,Male,0.0,9.36908,6.3761550757893275,6.12869,4.0824042531945555,Unknown,ENFP
29.0,Female,0.0,9.79163,6.586729847444368,9.61473,5.187025804660109,Sports,ESTJ
,Female,,3.93637,4.398059408420478,3.57707,6.909671289845409,Technology,INFJ
28.0,Male,0.0,2.181,6.237381073220221,6.48753,,Sports,ISFJ
,Male,0.0,,3.47195330117153,7.81865,7.049727968627454,Others,INTJ
28.0,Female,0.0,8.26425,6.937359426085521,5.00967,6.044842731083187,Unknown,ESFJ
26.0,Male,1.0,,7.893436396704128,1.22642,5.5523264817286995,Unknown,
21.0,Female,0.0,2.03674,,9.20291,5.343419679925029,Sports,INTJ
21.0,Male,1.0,6.13793,4.1557998116316135,2.66144,3.240794006679643,Arts,ENFP
32.0,,,9.96414,6.2789113567385515,1.68127,5.1379936457005835,Arts,ESFP
,Female,0.0,4.3818,,3.92545,6.077133420080136,,ENFJ
40.0,,0.0,5.05283,6.479196453023899,7.43596,,Unknown,ESTJ
28.0,Female,,4.78301,5.501597821586495,3.55425,,Technology,ENFJ
,Female,0.0,1.07898,6.732497735991745,,4.993439909710901,Arts,ISTP
27.0,Female,0.0,,6.907873274415557,1.29062,7.815272067421355,Unknown,ISFJ
26.0,Male,,1.41842,,,,Unknown,
27.0,Male,,9.58077,6.985122620623815,,6.108503751653566,,
28.0,Male,0.0,4.63168,6.708377355711463,1.87153,,Sports,
21.0,,0.0,9.81823,,9.45722,6.188708472135166,,ENTJ
34.0,,,0.40964,6.970783026356411,1.99342,5.637938787166999,Sports,ISFJ
24.0,,,3.55387,5.159743423866569,0.72044,,,INFJ
33.0,Male,0.0,0.17594,6.606661296170147,4.9075,5.902736913309428,,ISFP
30.0,Male,0.0,0.27717,,8.19225,7.152172617327855,Others,
,Male,1.0,8.52478,6.449296039107606,6.52718,,Unknown,ESTP
22.0,Male,0.0,,4.98681696781234,,5.121611468462235,Sports,ENFJ
23.0,Female,0.0,6.81007,4.295100928338117,1.74836,5.643805965962603,Sports,ENFJ
30.0,Male,,5.39578,5.91725907007287,,7.08375933904229,Others,ENTJ
25.0,Female,0.0,2.20477,6.6458731957959625,0.95756,4.349168885675598,Unknown,
32.0,,,7.30181,6.604666416240866,5.24141,,Others,
22.0,Male,1.0,,6.4284217289563585,5.78811,,,ESFP
23.0,Female,1.0,,3.4137472207520805,7.75923,2.7437627062327614,Arts,ENTP
26.0,,1.0,0.98227,,7.9616,,Unknown,ISTP
27.0,Male,0.0,8.1836,6.521227391176826,,5.994999275859306,Sports,ESTJ
25.0,,0.0,,6.498447463595948,4.13423,4.821910688019443,Unknown,ESFP
,Female,0.0,7.47992,6.734296872022716,0.59178,,Others,ENFJ
28.0,Female,1.0,2.66501,6.613703021507816,9.30332,,Sports,ISTP
27.0,Female,0.0,4.32204,6.706826752909064,7.31307,3.929324836845881,Arts,ESTP
,Female,1.0,6.43722,6.28623503586632,9.15342,,Technology,
27.0,Male,,2.45071,6.42252008931197,,2.1945238663183275,Unknown,ISTP
23.0,,0.0,5.38676,3.396629709571642,2.9766,4.471009714374203,Arts,ENFP
27.0,Female,0.0,0.60145,,2.30409,6.318379996986326,Unknown,ISFJ
21.0,,0.0,3.86277,5.535605488250165,8.32518,6.165042651172186,,INTJ
27.0,Male,0.0,0.4384,5.686847741772761,0.0958,6.119502247509798,,INFJ
23.0,Male,,3.45517,6.279190727871699,9.75125,5.773243927551048,,ISTJ
31.0,,0.0,,7.42297735777059,,,Unknown,
33.0,Male,0.0,,6.544892465235366,9.03039,6.241750706943336,Others,ISTJ
26.0,Male,,1.068,5.995875210820585,1.24072,4.335569739182837,Others,INFP
33.0,Male,0.0,,6.942020941499389,8.69632,,,ISTJ
39.0,Female,0.0,1.12549,6.487341636350389,3.3608,4.821616095012645,Others,ISFP
31.0,Male,1.0,2.19566,7.273904644850411,6.13974,5.895945456396885,Unknown,ISFP
,Male,0.0,1.07764,5.206214226138914,5.2365,,Unknown,INFJ
,Female,,4.22786,3.559550859424053,1.83085,5.508867110535993,Sports,INFJ
25.0,Female,,4.29052,7.323612488429594,2.49725,5.078227894802471,,ISFP
31.0,Female,0.0,4.51512,6.531783678963759,7.69552,6.551034397594501,Others,ISTJ
31.0,Male,1.0,2.82636,4.314563727775248,6.7797,5.320518083264205,Unknown,INTP
,Male,0.0,8.26559,4.8542961023795215,9.67458,6.59363075045586,Arts,ENTJ
29.0,Male,0.0,4.9916,,0.16743,6.081260910169792,,ISFJ
31.0,Female,0.0,0.05463,6.249085481718785,8.6505,,Others,ISTJ
30.0,,1.0,,4.787439319472295,5.43668,,Sports,INFP
21.0,Female,0.0,4.25665,5.200506205943789,,6.7754866981288355,Unknown,INTJ
28.0,Male,0.0,3.85754,,4.32227,6.911578970470921,Unknown,ISFJ
30.0,,0.0,0.62627,4.898243784922208,7.33403,6.169388019554301,,
23.0,Male,0.0,,3.5004540591189564,7.97702,,Unknown,ENTJ
23.0,Male,0.0,1.5839,6.96830670768319,4.90687,,,
,Female,1.0,8.27551,6.246250856692987,8.97228,7.530351933854834,Sports,
,Male,,4.03493,2.643338502793238,,,Others,ENFJ
24.0,Female,,7.64856,,,5.380752051695975,Sports,ESFJ
25.0,Male,1.0,,6.170916184069796,2.08802,,Arts,
23.0,Male,0.0,3.6542,2.9252802791379175,6.64744,6.01505098330379,Technology,INTJ
35.0,Female,0.0,0.23454,7.214552488179426,8.74546,6.142450100659691,Unknown,ISTJ
21.0,,0.0,4.70946,5.333699149245564,3.42839,,Unknown,
29.0,Female,0.0,,,6.98999,6.895317558139714,,INTJ
28.0,Male,0.0,1.75823,6.109680831686308,3.39302,3.2238113791121084,Unknown,ISFP
24.0,Male,1.0,4.39919,6.183730652116185,5.03747,4.394249139638104,Arts,ISFP
,Male,0.0,6.66858,,9.47603,4.929013589883684,Others,ENTP
25.0,Female,1.0,8.03848,5.436089453590485,6.89592,,Technology,
35.0,Male,,8.69207,6.157840595276657,6.26428,6.423791913850877,Technology,ESFJ
26.0,Male,1.0,,,9.63839,5.8247966882736835,,
,Female,0.0,0.04515,5.972760503452418,7.1268,6.962518471302872,Arts,INTJ
24.0,Male,0.0,,7.214436933766571,2.73869,6.480737712346055,Sports,
39.0,,1.0,2.46965,6.494766076818409,,4.987324176136386,Technology,
29.0,Female,0.0,6.84283,6.304704695003512,9.27634,6.790818145318102,Others,ESTJ
,Male,0.0,1.52293,4.833700515243278,7.6074,3.9887598245199385,Arts,INTP
34.0,Female,1.0,3.30168,6.432153454231881,3.15785,5.275044631029019,Technology,ISFP
33.0,,0.0,8.73896,8.10065373203599,0.43905,6.511810724038733,Others,ESFJ
25.0,Male,0.0,2.49884,7.673544707451531,2.93317,5.854985914507754,Unknown,ISFP
32.0,Female,1.0,4.97946,6.1053057800149775,8.84834,6.335063553026508,,ESTP
26.0,,1.0,7.50115,6.516220339289884,,4.4895061748055785,Others,ESFP
26.0,Male,0.0,9.02492,6.991556771632435,3.83809,3.71915743083373,Unknown,ESFP
25.0,Female,,9.69529,6.141450859619643,5.7072,6.166693665922683,Technology,
,,0.0,9.00578,,,4.28562400379618,Arts,ESFP
22.0,Female,0.0,6.22796,7.152308739485817,,6.79436588551664,Arts,
31.0,Male,,2.56553,6.406642324465865,,6.863389093169745,Others,ISTJ
,Female,,1.14104,,7.17098,6.035155794264563,Arts,ISTJ
34.0,Male,0.0,2.16935,5.256406228446558,2.42634,5.353040238401036,Unknown,
32.0,Male,,2.77717,6.626715832468926,0.98957,5.89507326876049,Technology,ISFP
31.0,Female,0.0,,4.7064591431746985,9.2643,5.1601656614765306,Technology,INTP
28.0,Male,,3.82464,4.481745807795985,1.8547,5.561733765103407,Others,ENFP
,Female,0.0,4.51803,2.350022879260922,4.20827,,Unknown,INFP
,Male,,9.63925,,8.54095,,Technology,ESTP
27.0,Female,0.0,,4.421437276862632,0.97896,6.398331581791343,Sports,INFJ
44.0,,0.0,6.22285,6.254595957358596,,6.626976994612656,Unknown,ESFJ
30.0,Male,0.0,0.7223,7.009068648765804,7.31421,6.715736082407989,,ISTJ
26.0,,,9.99723,,6.2674,,Arts,
28.0,,,0.40553,,7.87311,7.66471919002438,Unknown,ISTJ
20.0,Male,1.0,2.95995,3.8262377401454817,6.83519,5.242504815409915,Others,INTP
,,0.0,,7.938531467324637,8.94062,6.313570832636765,Unknown,ISTJ
30.0,Female,1.0,3.10094,6.357002518940441,9.5963,7.434588118995832,,ESTP
28.0,Female,0.0,1.78251,6.567856809597313,7.82938,6.69779808734643,Sports,ISTJ
30.0,Male,,0.60278,7.042028057968501,5.17543,,Others,ISFP
20.0,Male,1.0,9.42062,4.9577313330199395,8.0633,6.030594158426822,Unknown,ENTP
32.0,,,9.32847,7.658121411554566,,4.415653900078338,,ESTP
25.0,Male,0.0,,6.243230955627371,,6.647471612780782,,ISTJ
22.0,Female,,5.48294,8.29789069830205,8.80539,5.1972117334778165,Sports,ESTJ
32.0,Female,0.0,1.95166,4.673376003630013,5.62032,2.466609954196759,Sports,INTP
,,0.0,5.99782,,3.74454,5.574672882682715,Unknown,ENFP
22.0,Female,,,7.520982806769968,4.07864,,,ISFJ
24.0,Female,1.0,9.12686,4.532189159193905,5.78486,7.474084768761166,Others,ENTP
32.0,Female,0.0,6.15959,6.656357003736175,7.244,6.1970089754416895,Unknown,ESTJ
,Female,0.0,2.42576,7.271476313382308,,4.330696340461516,Arts,ISTP
23.0,Male,1.0,1.46654,3.980761732043261,,3.079031745512683,Others,
23.0,,0.0,8.5649,6.878248603007533,4.4653,,Arts,
26.0,,0.0,0.46062,5.005599322212264,9.78634,4.817846599428361,Unknown,INTP
22.0,Male,0.0,2.0727,6.988176300808132,8.56114,6.872516553647495,Arts,ISTJ
33.0,,0.0,3.25664,,8.50688,1.37964234332848,,
36.0,Female,1.0,8.128,6.2567692075856645,4.87677,5.356771269804064,Arts,ESTP
24.0,Female,,7.58467,6.164879097144133,5.81786,3.854720368778608,Sports,ESTP
25.0,Male,0.0,,3.7314332311840666,2.41565,6.816799275783901,Arts,INFJ
29.0,,1.0,2.18258,6.77487576319162,0.04181,5.084524831314912,Arts,ISFP
27.0,,0.0,3.74125,,5.74373,7.0034685393889555,Arts,
,Female,1.0,,,,4.037827333799824,Unknown,INTP
30.0,,0.0,0.97811,7.29784973323336,4.32341,2.0332080936018957,Arts,
26.0,Female,,,9.30913700676985,7.17631,4.281954666488324,Others,ISTP
34.0,Male,1.0,9.49911,4.564094297427217,0.38025,5.78272924629449,Arts,ENFP
26.0,Female,0.0,3.2777,6.156702432764201,2.2446,6.5769437782147016,Unknown,ESFJ
46.0,,0.0,0.86788,6.807994658340184,9.87921,6.3169806169408895,Unknown,ISTJ
30.0,,0.0,1.09848,6.127315828360434,6.92337,6.104352277833232,Sports,
42.0,Male,0.0,2.75053,6.325989340510843,6.71665,6.17743587048181,Unknown,ISTJ
,Male,,7.22944,5.892665208327739,0.87045,1.8137254858891545,,ENFP
25.0,Male,0.0,7.8204,6.36382942151232,8.92152,6.203897175464481,,ESTJ
29.0,Female,1.0,,6.106511802824542,,5.800626377905323,Technology,ESFP
24.0,Female,0.0,5.64357,7.1176316406040865,4.44288,2.790403469182774,Unknown,ESFP
,Female,0.0,1.67896,,,,,ISFJ
,Male,,,5.963607057100049,5.54269,2.33018561461615,,INFP
22.0,Male,0.0,2.34929,5.347343536031575,1.72025,5.0776135404752365,Sports,INFJ
26.0,,1.0,,6.168023908622149,5.13213,4.526508206915374,Technology,
28.0,,0.0,0.96941,5.84760213355314,8.49741,3.5555240107858173,Unknown,INTP
21.0,Male,,1.79135,4.297000997107788,1.45057,6.200266951941274,Technology,
31.0,Male,,,4.427281824737553,3.09026,6.4269914263302335,Others,INFJ
44.0,Female,1.0,1.6555,6.26361414024223,3.39688,4.907922816604185,Others,
25.0,Female,1.0,8.9007,6.1735445891881735,8.39993,,Unknown,ESTP
26.0,Male,1.0,7.04576,7.435970553921062,9.47486,4.286427093292639,Unknown,ESTP
26.0,,1.0,0.87735,,7.92971,5.801395053042254,Unknown,ISTP
32.0,,1.0,4.07081,6.941800751854195,,4.774935749149906,Arts,ISTP
,,0.0,5.24055,,4.13091,3.870394780443844,Unknown,INFP
,Male,0.0,2.77871,4.723469907822123,,7.27475814396482,,INFJ
26.0,Male,0.0,5.37773,5.193489953260156,1.25701,6.26829384738596,Unknown,ENFJ
28.0,Male,0.0,4.28582,6.899365250987101,7.51743,5.328374693886375,Sports,ESTJ
,Female,0.0,6.68233,7.394304037597709,8.61544,0.0,Arts,ESTP
26.0,Female,1.0,2.44066,6.847910592928468,,,Unknown,ISTP
19.0,Female,0.0,0.46324,4.760559061679115,9.18801,5.114777107679531,Sports,INTJ
26.0,Female,0.0,4.44174,6.954981533519093,0.18318,7.597995961652844,Sports,ESFJ
27.0,Male,0.0,5.36915,6.4916259733403985,7.57391,6.860346164718307,Unknown,
31.0,Male,,8.97734,6.224525701412211,3.79164,2.199050474436511,Others,ESFP
26.0,Male,0.0,2.80955,6.238865373644828,2.52008,6.7373391366166695,Unknown,ISFJ
,Male,0.0,1.88193,5.36190688906505,,6.492770641242087,Arts,INTJ
28.0,Male,0.0,,6.919780696647805,2.66226,5.753154185120121,,ISFJ
29.0,,0.0,,,7.73037,6.723579123444766,Sports,ESTJ
33.0,Male,1.0,5.7826,,2.84494,6.572323807281226,Arts,ENFP
31.0,Female,0.0,1.84392,6.842171627758631,1.85972,4.090519450420225,Arts,ISFP
29.0,Male,1.0,,6.567539759033178,7.2602,5.6381652793584625,,ISTP
28.0,Male,0.0,,,,,Unknown,ESTP
25.0,Male,1.0,9.19384,6.35835545159597,3.64765,5.853977042006335,Technology,ESFP
21.0,,0.0,1.75697,3.683459922907062,0.07448,7.062257513853082,,
33.0,Male,0.0,9.81526,5.852016615786351,2.4077,6.62883865311213,Arts,ENFJ
22.0,Male,1.0,8.60102,4.4666123705891385,1.20681,,Arts,ENFP
30.0,,1.0,3.64838,6.621933461367049,4.67644,3.2936879176130787,Technology,ISFP
24.0,Male,0.0,,7.956347978522466,7.04831,6.960966427126274,Unknown,ISTJ
22.0,Male,0.0,8.37025,4.919201083996375,4.15151,4.95381448395293,Others,ENFP
20.0,Female,0.0,5.8842,5.580248613679354,8.62499,6.2271588707727705,Sports,ENTJ
36.0,Male,,1.92095,6.502565666893651,4.68891,4.993735094518283,Unknown,ISFP
29.0,Female,1.0,6.67396,5.827068428186893,,,,ENTP
23.0,Female,0.0,6.92187,3.853243445579004,6.22369,1.380976298964658,Unknown,
